trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
921,False,"{'a': 0.001, 'e': 0.6058201566434628}",30,0,-76.26967802701816,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
922,False,"{'a': 0.001, 'e': 0.6050242522459737}",25,9,-13.8367667397541,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
923,False,"{'a': 0.001, 'e': 0.6042277428242826}",25,15,7.4502544179736745,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
924,False,"{'a': 0.001, 'e': 0.6034306291748992}",30,18,-35.76245244030261,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
925,False,"{'a': 0.001, 'e': 0.6026329120949367}",20,6,-76.87538000029382,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
926,False,"{'a': 0.001, 'e': 0.6018345923821126}",25,1,1.343611174982558,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
927,False,"{'a': 0.001, 'e': 0.6010356708347461}",25,0,-12.502073952531035,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
928,False,"{'a': 0.001, 'e': 0.6002361482517589}",30,12,-29.522175789173193,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
929,False,"{'a': 0.001, 'e': 0.5994360254326734}",20,14,0.8877837105577939,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
930,False,"{'a': 0.001, 'e': 0.5986353031776124}",30,21,-69.18401604075663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
931,False,"{'a': 0.001, 'e': 0.5978339822872982}",20,16,9.935369819046617,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.001, 'e': 0.5970320635630515}",20,0,-76.45317821085882,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
933,False,"{'a': 0.001, 'e': 0.596229547806791}",20,2,-31.729571235288972,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
934,False,"{'a': 0.001, 'e': 0.5954264358210324}",20,0,-128.5700609111505,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
935,False,"{'a': 0.001, 'e': 0.5946227284088875}",20,15,8.966503238816163,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.001, 'e': 0.5938184263740639}",25,10,-50.48692111610595,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 1}",1
937,False,"{'a': 0.001, 'e': 0.5930135305208633}",25,6,-61.50785237906477,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 0}",1
938,False,"{'a': 0.001, 'e': 0.5922080416541816}",20,0,-33.20063556431425,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
939,False,"{'a': 0.001, 'e': 0.5914019605795077}",25,16,-4.2750180359843695,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.001, 'e': 0.5905952881029224}",20,9,-20.122372381628168,"{0: 7, 1: 2, 2: 2, 3: 0, 4: 0}",1
941,False,"{'a': 0.001, 'e': 0.5897880250310982}",20,0,-54.68014669800212,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
942,False,"{'a': 0.001, 'e': 0.5889801721712982}",20,0,-3.880491425291691,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
943,False,"{'a': 0.001, 'e': 0.588171730331375}",20,0,-31.67405042083869,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
944,False,"{'a': 0.001, 'e': 0.5873627003197706}",30,21,-25.996142763109134,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
945,False,"{'a': 0.001, 'e': 0.5865530829455147}",25,0,-74.2779785969351,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
946,False,"{'a': 0.001, 'e': 0.5857428790182249}",20,0,-105.08784998840197,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
947,False,"{'a': 0.001, 'e': 0.5849320893481047}",30,0,-124.28936406995466,"{0: 19, 1: 3, 2: 6, 3: 0, 4: 2}",0
948,False,"{'a': 0.001, 'e': 0.5841207147459441}",25,14,7.972356326062947,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.001, 'e': 0.5833087560231173}",25,11,-77.5335819766475,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 1}",1
950,False,"{'a': 0.001, 'e': 0.582496213991583}",25,11,3.5021887700005885,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
951,False,"{'a': 0.001, 'e': 0.5816830894638835}",20,11,-79.90179268482213,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 2}",1
952,False,"{'a': 0.001, 'e': 0.5808693832531429}",25,0,-140.6524235504513,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
953,False,"{'a': 0.001, 'e': 0.5800550961730674}",30,19,12.033586378745122,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.001, 'e': 0.579240229037944}",20,11,-37.43555841177578,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
955,False,"{'a': 0.001, 'e': 0.57842478266264}",30,11,-12.313617602113606,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
956,False,"{'a': 0.001, 'e': 0.5776087578626015}",20,0,-55.19004976514286,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
957,False,"{'a': 0.001, 'e': 0.5767921554538531}",20,7,-5.669295850824891,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
958,False,"{'a': 0.001, 'e': 0.5759749762529975}",20,0,-65.69512973588915,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
959,False,"{'a': 0.001, 'e': 0.5751572210772136}",25,14,-75.57075564180312,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
960,False,"{'a': 0.001, 'e': 0.5743388907442566}",20,15,2.3863925665382157,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.001, 'e': 0.5735199860724567}",30,0,-1.412017476490404,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
962,False,"{'a': 0.001, 'e': 0.5727005078807185}",30,5,-30.68051367933056,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",1
963,False,"{'a': 0.001, 'e': 0.5718804569885201}",30,0,-105.48891538301994,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
964,False,"{'a': 0.001, 'e': 0.5710598342159123}",20,5,-8.590802883422302,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
965,False,"{'a': 0.001, 'e': 0.570238640383518}",30,13,-1.1231089906872491,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
966,False,"{'a': 0.001, 'e': 0.5694168763125309}",20,0,2.200251662647781,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
967,False,"{'a': 0.001, 'e': 0.5685945428247148}",20,8,-33.512869734496014,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
968,False,"{'a': 0.001, 'e': 0.5677716407424033}",20,0,-49.91318760252887,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
969,False,"{'a': 0.001, 'e': 0.5669481708884984}",20,0,-25.58978553052393,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
970,False,"{'a': 0.001, 'e': 0.5661241340864698}",25,0,-56.116147020906375,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
971,False,"{'a': 0.001, 'e': 0.5652995311603544}",20,0,-13.206548066840078,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
972,False,"{'a': 0.001, 'e': 0.5644743629347548}",20,3,-1.888416287488901,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
973,False,"{'a': 0.001, 'e': 0.5636486302348394}",25,15,5.951054701352277,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
974,False,"{'a': 0.001, 'e': 0.5628223338863407}",20,2,-52.71889589876485,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
975,False,"{'a': 0.001, 'e': 0.561995474715555}",20,6,9.468932282399347,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
976,False,"{'a': 0.001, 'e': 0.5611680535493414}",20,10,-22.98630530283457,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
977,False,"{'a': 0.001, 'e': 0.5603400712151211}",25,0,2.641867714149353,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
978,False,"{'a': 0.001, 'e': 0.5595115285408763}",20,1,-7.391466925215097,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
979,False,"{'a': 0.001, 'e': 0.5586824263551494}",35,3,-31.94838447695702,"{0: 25, 1: 1, 2: 6, 3: 0, 4: 0}",1
980,False,"{'a': 0.001, 'e': 0.5578527654870429}",20,1,-26.855711624445696,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
981,False,"{'a': 0.001, 'e': 0.5570225467662173}",20,0,-45.97288920069822,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
982,False,"{'a': 0.001, 'e': 0.5561917710228914}",20,6,-59.6704811230931,"{0: 6, 1: 4, 2: 3, 3: 1, 4: 0}",1
983,False,"{'a': 0.001, 'e': 0.5553604390878408}",20,0,-37.05368819868929,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
984,False,"{'a': 0.001, 'e': 0.5545285517923974}",25,1,-28.791917577163776,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 0}",1
985,False,"{'a': 0.001, 'e': 0.5536961099684484}",20,0,-21.42693062794927,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
986,False,"{'a': 0.001, 'e': 0.5528631144484356}",30,14,-63.63998579554929,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 2}",1
987,False,"{'a': 0.001, 'e': 0.5520295660653544}",25,11,-36.08585647313081,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
988,False,"{'a': 0.001, 'e': 0.5511954656527531}",20,11,16.69170018559328,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.001, 'e': 0.5503608140447321}",20,5,-58.853915614626374,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
990,False,"{'a': 0.001, 'e': 0.549525612075943}",30,14,8.56294254894947,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
991,False,"{'a': 0.001, 'e': 0.5486898605815875}",20,9,-4.748432497694606,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
992,False,"{'a': 0.001, 'e': 0.5478535603974173}",30,10,22.19874117587812,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.001, 'e': 0.5470167123597323}",30,22,1.251820633866193,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
994,False,"{'a': 0.001, 'e': 0.5461793173053804}",30,17,-4.434096904358737,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
995,False,"{'a': 0.001, 'e': 0.5453413760717568}",20,0,-80.41537262844925,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
996,False,"{'a': 0.001, 'e': 0.5445028894968026}",20,5,-57.33400220926918,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
997,False,"{'a': 0.001, 'e': 0.5436638584190042}",25,2,-10.735831289627377,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 0}",1
998,False,"{'a': 0.001, 'e': 0.5428242836773928}",25,0,-26.99010428443956,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
999,False,"{'a': 0.001, 'e': 0.5419841661115429}",20,6,-25.841478507797188,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1000,False,"{'a': 0.001, 'e': 0.5411435065615721}",20,0,-10.845830403047756,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1001,False,"{'a': 0.001, 'e': 0.5403023058681397}",25,14,-41.51817939811988,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
1002,False,"{'a': 0.001, 'e': 0.5394605648724464}",20,14,-1.0583766244190802,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1003,False,"{'a': 0.001, 'e': 0.5386182844162335}",20,9,-6.051611415092703,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1004,False,"{'a': 0.001, 'e': 0.5377754653417808}",20,6,13.753131195874703,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1005,False,"{'a': 0.001, 'e': 0.5369321084919078}",30,20,-6.07065327126317,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1006,False,"{'a': 0.001, 'e': 0.5360882147099707}",20,8,-36.82789987734768,"{0: 6, 1: 2, 2: 4, 3: 0, 4: 0}",1
1007,False,"{'a': 0.001, 'e': 0.5352437848398639}",25,0,-27.626923583356657,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",1
1008,False,"{'a': 0.001, 'e': 0.5343988197260167}",25,0,-125.23709787204879,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 3}",0
1009,False,"{'a': 0.001, 'e': 0.5335533202133944}",25,8,-27.486762343376164,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1010,False,"{'a': 0.001, 'e': 0.5327072871474963}",30,10,-56.153568760597,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",1
1011,False,"{'a': 0.001, 'e': 0.5318607213743555}",30,0,-160.78093605994036,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
1012,False,"{'a': 0.001, 'e': 0.5310136237405374}",25,13,-22.186371081722946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1013,False,"{'a': 0.001, 'e': 0.5301659950931401}",25,13,8.989874464174061,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1014,False,"{'a': 0.001, 'e': 0.5293178362797918}",25,14,2.872817532926677,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1015,False,"{'a': 0.001, 'e': 0.5284691481486513}",20,5,8.808965784480867,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1016,False,"{'a': 0.001, 'e': 0.5276199315484067}",25,3,-45.53839685940646,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 1}",1
1017,False,"{'a': 0.001, 'e': 0.5267701873282746}",20,12,-28.710449883435583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1018,False,"{'a': 0.001, 'e': 0.525919916337999}",30,0,-116.49916849523032,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
1019,False,"{'a': 0.001, 'e': 0.5250691194278508}",20,0,-43.481657712914995,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
1020,False,"{'a': 0.001, 'e': 0.524217797448627}",20,6,-48.646681048833514,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
1021,False,"{'a': 0.001, 'e': 0.5233659512516495}",25,13,-8.265768943762225,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1022,False,"{'a': 0.001, 'e': 0.5225135816887643}",20,14,-11.015342004987234,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1023,False,"{'a': 0.001, 'e': 0.521660689612341}",20,4,-42.732236315168805,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 0}",1
1024,False,"{'a': 0.001, 'e': 0.5208072758752714}",25,15,-4.088994814285762,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1025,False,"{'a': 0.001, 'e': 0.5199533413309696}",20,0,-45.81968627277171,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
1026,False,"{'a': 0.001, 'e': 0.5190988868333698}",25,8,-23.020025152694593,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1027,False,"{'a': 0.001, 'e': 0.5182439132369261}",20,7,-10.605609752513729,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
1028,False,"{'a': 0.001, 'e': 0.5173884213966127}",25,11,-33.51476413408436,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
1029,False,"{'a': 0.001, 'e': 0.5165324121679207}",20,10,20.204156069756156,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.001, 'e': 0.5156758864068598}",20,0,-45.33034027397583,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
1031,False,"{'a': 0.001, 'e': 0.5148188449699553}",30,0,-3.651801150504175,"{0: 25, 1: 3, 2: 2, 3: 0, 4: 0}",0
1032,False,"{'a': 0.001, 'e': 0.513961288714249}",20,15,4.015094965005649,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1033,False,"{'a': 0.001, 'e': 0.5131032184972965}",25,9,-62.982593135780455,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 1}",1
1034,False,"{'a': 0.001, 'e': 0.5122446351771685}",30,6,11.950107383076576,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1035,False,"{'a': 0.001, 'e': 0.5113855396124478}",30,0,-34.169983221375276,"{0: 26, 1: 0, 2: 3, 3: 0, 4: 1}",1
1036,False,"{'a': 0.001, 'e': 0.5105259326622302}",20,4,-41.17985182538019,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 0}",1
1037,False,"{'a': 0.001, 'e': 0.5096658151861225}",25,10,-2.9893641656337095,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1038,False,"{'a': 0.001, 'e': 0.5088051880442421}",25,8,-27.166305945325842,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1039,False,"{'a': 0.001, 'e': 0.507944052097216}",20,1,-3.6863999264010925,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
1040,False,"{'a': 0.001, 'e': 0.5070824082061802}",25,9,18.97640902894287,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1041,False,"{'a': 0.001, 'e': 0.5062202572327784}",25,15,-6.084250892490994,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1042,False,"{'a': 0.001, 'e': 0.5053576000391616}",20,0,-29.95196795081611,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
1043,False,"{'a': 0.001, 'e': 0.5044944374879867}",20,0,-38.16714295676114,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1044,False,"{'a': 0.001, 'e': 0.5036307704424167}",30,10,-5.517535830380139,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1045,False,"{'a': 0.001, 'e': 0.5027665997661179}",25,3,-52.92643825112994,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 0}",1
1046,False,"{'a': 0.001, 'e': 0.5019019263232615}",25,18,6.838440265759864,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.001, 'e': 0.5010367509785203}",30,15,-58.73930428880555,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
1048,False,"{'a': 0.001, 'e': 0.5001710745970701}",30,15,-27.166314980788894,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1049,False,"{'a': 0.001, 'e': 0.49930489804458683}",35,0,-172.82396658539847,"{0: 25, 1: 2, 2: 4, 3: 0, 4: 4}",0
1050,False,"{'a': 0.001, 'e': 0.4984382221872473}",25,19,12.301513923215191,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.001, 'e': 0.49757104789172696}",25,13,-3.284722755726129,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1052,False,"{'a': 0.001, 'e': 0.49670337602520037}",20,12,13.960394464519043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.001, 'e': 0.49583520745533893}",20,0,-73.41734454284507,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
1054,False,"{'a': 0.001, 'e': 0.4949665430503115}",25,0,-50.306647206826135,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
1055,False,"{'a': 0.001, 'e': 0.4940973836787822}",30,11,-32.460637405813046,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 0}",1
1056,False,"{'a': 0.001, 'e': 0.4932277302099105}",30,13,-9.460148096934304,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
1057,False,"{'a': 0.001, 'e': 0.4923575835133495}",20,5,-10.762270636652985,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1058,False,"{'a': 0.001, 'e': 0.49148694445924623}",30,12,-10.584898512009023,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1059,False,"{'a': 0.001, 'e': 0.4906158139182393}",20,5,0.6924139262659423,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1060,False,"{'a': 0.001, 'e': 0.4897441927614595}",20,4,-60.350277261058416,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
1061,False,"{'a': 0.001, 'e': 0.4888720818605275}",25,6,-26.808795566844868,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1062,False,"{'a': 0.001, 'e': 0.4879994820875546}",20,0,-7.424139522857457,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1063,False,"{'a': 0.001, 'e': 0.48712639431514015}",20,16,9.415865653654704,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.001, 'e': 0.4862528194163721}",25,14,-10.955797486155538,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1065,False,"{'a': 0.001, 'e': 0.485378758264825}",20,0,3.0016271329607083,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1066,False,"{'a': 0.001, 'e': 0.48450421173456026}",25,0,-83.72899088156183,"{0: 18, 1: 4, 2: 1, 3: 0, 4: 2}",0
1067,False,"{'a': 0.001, 'e': 0.483629180700124}",20,9,-27.38926763585834,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1068,False,"{'a': 0.001, 'e': 0.4827536660365475}",20,6,14.795910750955828,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.001, 'e': 0.481877668619345}",35,12,34.90701642038689,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.001, 'e': 0.48100118932451424}",30,17,-42.65014240270439,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
1071,False,"{'a': 0.001, 'e': 0.4801242290285341}",20,0,-7.177843480312879,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1072,False,"{'a': 0.001, 'e': 0.47924678860836506}",20,11,-20.38942461385224,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 0}",1
1073,False,"{'a': 0.001, 'e': 0.47836886894144715}",20,0,-47.49492558609122,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
1074,False,"{'a': 0.001, 'e': 0.4774904709057004}",20,0,-13.853326688898688,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
1075,False,"{'a': 0.001, 'e': 0.47661159537952236}",25,13,-3.675101786309012,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1076,False,"{'a': 0.001, 'e': 0.4757322432417888}",20,3,-71.60661705855284,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
1077,False,"{'a': 0.001, 'e': 0.47485241537185147}",25,7,0.7154215537223625,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1078,False,"{'a': 0.001, 'e': 0.4739721126495385}",25,0,-7.756878712239475,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1079,False,"{'a': 0.001, 'e': 0.47309133595515224}",20,14,10.283844882893543,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1080,False,"{'a': 0.001, 'e': 0.4722100861694696}",20,6,11.920261569845081,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1081,False,"{'a': 0.001, 'e': 0.47132836417373997}",20,10,12.496849034919268,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.001, 'e': 0.47044617084968565}",25,0,-89.06367379340107,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
1083,False,"{'a': 0.001, 'e': 0.46956350707949945}",20,0,1.7874329664044408,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1084,False,"{'a': 0.001, 'e': 0.4686803737458455}",20,0,9.683086141786342,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1085,False,"{'a': 0.001, 'e': 0.4677967717318567}",30,0,-105.85524232013046,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
1086,False,"{'a': 0.001, 'e': 0.4669127019211353}",20,8,-9.55767191976218,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1087,False,"{'a': 0.001, 'e': 0.46602816519775075}",20,4,-9.332345128966594,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1088,False,"{'a': 0.001, 'e': 0.46514316244624}",30,13,-73.92340629156251,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
1089,False,"{'a': 0.001, 'e': 0.46425769455160537}",20,0,8.380393088928168,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1090,False,"{'a': 0.001, 'e': 0.4633717623993151}",20,9,-57.77459056809265,"{0: 6, 1: 2, 2: 2, 3: 0, 4: 1}",1
1091,False,"{'a': 0.001, 'e': 0.4624853668753008}",25,15,-3.2507263720989608,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1092,False,"{'a': 0.001, 'e': 0.4615985088659584}",30,18,-30.386504156305996,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1093,False,"{'a': 0.001, 'e': 0.46071118925814536}",20,13,-12.64559269141353,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1094,False,"{'a': 0.001, 'e': 0.4598234089391817}",30,8,-17.16301874706702,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
1095,False,"{'a': 0.001, 'e': 0.4589351687968472}",30,18,-13.745780861722025,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1096,False,"{'a': 0.001, 'e': 0.45804646971938234}",25,12,-0.34642066180021747,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1097,False,"{'a': 0.001, 'e': 0.45715731259548575}",25,10,-26.706453929162116,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
1098,False,"{'a': 0.001, 'e': 0.45626769831431485}",20,8,-44.72946437338168,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1099,False,"{'a': 0.001, 'e': 0.45537762776548346}",20,10,-6.744471208333723,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1100,False,"{'a': 0.001, 'e': 0.4544871018390625}",25,16,19.344846320788335,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1101,False,"{'a': 0.001, 'e': 0.4535961214255773}",25,0,-7.478807439604168,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1102,False,"{'a': 0.001, 'e': 0.4527046874160087}",30,17,-9.631560027770515,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
